0.25	0.25	2
0.75	0.75	3
0.444	0.333	4
0.444	0.308	4
0.312	0.714	5
0.6	0.6	3
0.389	0.389	7
0.455	0.556	5
0.6	0.429	6
0.6	0.333	3
0.692	0.643	9
0.833	0.625	5
0.556	0.625	5
0.4	0.25	2
0.182	0.167	2
1	1	8
0.625	0.714	5
0.3	0.273	3
1	1	4
0.6	0.273	3
1	1	8
1	0.6	3
0.5	0.833	5
0.385	0.5	5
0.375	0.273	3
0.188	0.5	3
0.375	0.375	3
0.818	0.643	9
0.25	0.231	3
0.625	0.714	5
0.714	0.625	5
0.875	0.875	7
0.571	0.667	8
0.375	0.375	3
0.556	0.294	5
0.312	0.556	5
0.294	0.625	5
1	1	7
1	1	7
0.429	0.333	3
0.714	0.455	5
0.4	0.364	4
0.375	0.273	3
0.455	0.714	5
0.429	0.375	3
0.583	1	7
0.778	0.7	7
0.182	0.222	2
0.267	0.4	4
0.5	0.4	6
0.286	0.333	2
0.6	0.6	3
0.444	0.444	4
0.444	0.333	4
0.8	1	4
0.4	0.571	4
0.278	0.312	5
0.364	0.571	4
0.556	0.714	5
0.231	0.231	3
0.714	0.909	10
0.4	0.364	4
0.375	0.375	3
0.857	0.6	6
0.375	0.5	3
0.5	0.556	5
0.3	0.273	3
0.333	0.316	6
1	1	9
0.5	0.312	5
0.75	0.2	3
0.444	0.5	4
0.364	0.5	4
0.5	0.231	3
1	0.889	8
0.333	0.286	2
0.429	0.375	3
0.625	0.556	5
0.5	0.5	3
0.375	0.429	3
1	1	7
0.667	0.333	2
0.857	0.75	6
0.333	0.167	1
0.5	0.556	5
0.833	0.833	5
0.5	0.714	5
0.571	0.5	4
0.625	0.714	5
0.261	0.316	6
0.4	0.429	6
0.429	0.333	3
0.308	0.364	4
0.3	0.176	3
0.4	0.333	2
0.286	0.286	2
0.375	0.375	3
0.4	0.5	4
0.231	0.333	3
0.231	0.231	3
0.412	0.5	7
0.75	0.5	3
0.545	0.462	6
0.538	0.778	7
0.667	0.75	6
0.333	0.286	2
0.444	0.5	4
0.6	0.75	3
1	0.833	5
0.571	0.5	4
0.667	0.75	6
0.375	0.3	3
0.571	0.571	4
0.556	0.833	5
0.308	0.5	4
0.353	0.5	6
0.533	0.421	8
0.571	0.5	4
0.545	0.5	6
0.286	0.333	2
0.5	0.4	6
0.75	0.75	3
0.353	0.462	6
0.357	0.5	5
0.375	0.5	3
0.778	0.583	7
0.833	0.625	5
0.35	0.538	7
0.7	0.538	7
1	1	5
0.333	0.375	3
0.75	0.75	3
0.375	0.273	3
0.5	0.444	4
0.429	0.429	3
0.462	0.5	6
0.278	0.385	5
0.333	0.375	3
0.3	0.375	3
0.364	0.444	4
1	1	6
0.375	0.429	3
1	1	12
0.267	0.308	4
0.667	1	2
0.4	0.462	6
0.3	0.333	3
0.6	0.5	3
0.2	0.2	2
0.278	0.455	5
0.714	0.625	5
0.375	0.429	3
0.375	0.15	3
1	1	7
0.444	0.333	4
0.312	0.385	5
0.4	0.316	6
0.273	0.375	3
0.857	1	6
1	0.75	6
0.455	0.278	5
0.625	0.625	5
0.429	0.333	3
1	1	6
0.625	0.333	5
0.4	0.286	4
0.2	0.3	3
0.875	0.5	7
0.5	0.5	4
0.353	0.353	6
0.222	0.444	4
0.3	0.231	3
0.375	0.375	3
0.25	0.2	2
1	1	6
0.375	0.333	3
0.778	0.7	7
0.6	0.5	3
0.5	0.167	3
0.273	0.375	3
0.182	0.286	2
0.417	0.556	5
0.6	0.6	6
1	1	4
0.333	0.333	3
0.429	0.6	3
0.176	0.176	3
0.636	0.35	7
0.385	0.625	5
1	1	6
0.364	0.364	4
0.8	0.571	4
0.429	0.6	3
0.444	0.308	4
0.455	0.556	5
0.75	0.429	3
0.333	0.154	2
0.571	0.444	4
0.6	0.429	3
0.286	0.333	4
0.625	0.625	5
0.333	0.273	3
0.778	0.875	14
0.5	0.5	3
0.333	0.455	5
0.375	0.5	3
0.364	0.333	4
1	1	5
0.556	0.625	5
0.455	0.333	5
0.5	0.5	3
0.5	0.3	3
0.625	0.625	5
0.571	0.571	8
0.286	0.308	4
0.5	0.375	3
0.667	0.667	4
0.235	0.364	4
0.364	0.25	4
0.5	0.625	5
0.714	0.625	5
0.5	0.667	6
0.833	0.5	5
0.222	0.182	2
0.429	0.429	3
0.333	0.188	3
0.556	0.833	5
0.375	0.375	3
0.25	0.267	4
0.375	0.375	3
1	1	8
0.75	0.667	6
0.5	0.5	4
1	0.833	5
0.833	0.625	5
0.714	0.625	5
0.273	0.375	3
1	0.75	6
1	1	10
0.364	0.333	4
0.714	0.556	5
0.357	0.385	5
0.25	0.444	4
0.375	0.3	3
0.5	0.667	6
0.364	0.364	4
0.545	0.667	6
0.4	0.364	4
0.667	0.364	4
0.6	0.667	6
