competitive, no	13.961827491107185
competitive, limits	13.961827491107185
because, solve	12.863215202439074
solve, stress	12.863215202439074
market, solve	12.575533129987294
stress, this	12.170068021879128
all, solve	12.170068021879128
is, solve	12.170068021879128
limits, without	11.659242398113138
competitive, not	11.563932218308814
can, competitive	11.476920841319183
and, solve	11.322770161491926
I, stress	11.017388511940743
,, is	10.99818097097401
not, solve	10.665990625102856
can, solve	10.496091588307458
., stress	10.40647942961777
ROOT, stress	10.378308552651074
competitive, is	10.378308552651074
sense, this	10.155165001336863
be, competitive	9.53101069226387
is, sense	8.880423126122722
in, sense	8.258045016450984
is, that	6.387782485734984
market, the	5.77926822703852
is, there	5.3901461144068765
