4.3409	4.5159	1
2.2477	1.5349	2
1.4376	0.4497	3
1.5624	0.3641	4
3.8761	3.6856	5
4.6151	4.5695	6
3.0136	2.3879	7
4.2591	0.5522	8
4.7899	0	9
2.9752	0.835	10
3.0923	0.7991	11
2.5087	0	12
1.9054	0.2766	13
2.358	1.1513	14
1.8627	0.763	15
4.4424	1.0256	16
3.7521	1.1278	17
1.5448	0	18
3.0102	0.0362	19
3.2107	1.0278	20
3.7698	1.2371	21
1.92	0.5033	22
1.4395	0.02	23
1.4976	0.287	24
3.0551	0.6976	25
3.4769	2.822	26
3.9967	4.7518	27
0.9412	1.1407	28
1.965	0.3394	29
4.9104	5	30
2.62	0.0339	31
4.4393	0.6418	32
5	0.92	33
0.8709	0.2533	34
0.7714	0	35
0.8481	0	36
0	0	37
5	0	38
1.5061	0.6868	39
2.2299	1.0003	40
4.0392	1.2027	41
3.5306	1.0368	42
0.4239	0	43
2.9267	0.2553	44
1.0889	0.2436	45
4.5501	0.5614	46
1.8752	1.8752	47
2.1893	0.4061	48
3.564	1.9332	49
1.1762	0	50
3.683	3.3306	51
2.2345	0.2699	52
0.5737	0.0352	53
2.1676	0.2461	54
1.9422	0	55
2.4981	0.024	56
2.6998	0.8151	57
2.3044	0.6882	58
4.0069	0	59
1.7042	0	60
2.3166	0.1869	61
3.5419	3.5419	62
2.1171	0.3311	63
5	4.108	64
4.1272	1.2274	65
0	0	66
4.2383	3.5141	67
3.3055	1.7062	68
3.3382	2.1541	69
2.1005	0.4683	70
3.7488	3.2539	71
2.9163	1.3032	72
4.2995	0.5677	73
0.7598	0	74
3.2484	0.4051	75
2.9251	1.6045	76
3.2989	2.7091	77
3.2972	2.8616	78
4.6808	3.9766	79
4.5631	3.5767	80
2.3748	0.5279	81
1.3915	0.382	82
2.2296	0.0448	83
0.8491	0.2617	84
3.0881	2.9542	85
2.3213	0.8114	86
3.9615	0.5258	87
4.4504	0.8539	88
3.7809	3.3606	89
2.7981	0.9815	90
2.9949	1.6819	91
4.778	5	92
2.783	1.1397	93
0	0	94
3.0052	2.452	95
4.7972	0.5952	96
2.604	2.2703	97
3.3927	3.5173	98
0.9952	0.2782	99
4.1505	1.5587	100
3.2663	0	101
2.056	0	102
0.2386	0.0879	103
4.4119	1.6949	104
4.0646	0.9859	105
1.1144	0.6178	106
5	5	107
3.7612	1.2254	108
3.5215	1.815	109
3.8261	0	110
3.4031	2.2197	111
3.1947	2.8226	112
0	0	113
2.2663	0.1711	114
0.1093	0.0349	115
4.5621	2.3101	116
4.2176	1.6864	117
2.9659	0.2893	118
3.5251	2.0083	119
0.882	0.2203	120
1.6492	0.1027	121
1.4224	0.2827	122
2.3457	0.1246	123
4.5388	1.6278	124
4.315	3.6717	125
0	0	126
1.5202	0.4223	127
5	5	128
4.5925	2.3848	129
3.0573	1.5458	130
1.7949	0.5016	131
2.3616	2.3616	132
1.9486	1.7494	133
0.9694	0.4005	134
1.0656	0.1224	135
3.0513	0.2876	136
4.2242	2.6924	137
2.326	0.8653	138
0	0	139
3.3	0.4832	140
3.2483	2.8113	141
2.9215	1.5996	142
1.0216	0.3794	143
3.5234	1.24	144
3.7716	1.2675	145
0	0	146
2.3548	2.6054	147
1.7326	0.1809	148
4.6897	3.5562	149
4.114	0	150
3.5939	3.5939	151
1.5751	0.6638	152
1.1591	0.1277	153
2.1456	0.4173	154
3.1918	0.3351	155
2.3444	0.3548	156
3.8313	3.1009	157
3.4109	1.7287	158
4.3379	3.9745	159
2.9525	0.3653	160
3.8403	3.6069	161
3.3571	1.2798	162
2.4337	0.2927	163
1.4344	1.3906	164
5	4.0893	165
2.9246	0.2871	166
3.6679	0.713	167
1.3296	0.2608	168
5	3.0874	169
3.9849	1.564	170
4.8311	4.2564	171
3.3552	1.0552	172
2.732	0.8853	173
3.7295	0.462	174
4.0808	0.0512	175
1.4015	0.4571	176
2.9722	2.6749	177
4.6475	4.6475	178
4.8762	4.3305	179
1.5414	0.466	180
1.4163	0.8374	181
1.7567	0.3963	182
3.5568	3.2927	183
2.5964	1.5766	184
0	0	185
4.117	2.9883	186
0	0	187
5	5	188
4.8492	2.373	189
1.0173	0	190
3.7808	0.8495	191
1.6677	0.6228	192
5	3.1026	193
3.3946	1.5945	194
2.218	0	195
2.5735	1.4306	196
4.3638	5	197
3.7629	0.6683	198
2.8271	1.4352	199
0.703	0.3046	200
1.5113	0	201
2.6864	0.878	202
0	0	203
2.3252	0	204
2.5809	2.4518	205
1.7296	0	206
5	2.2373	207
2.5015	1.0142	208
3.3858	0	209
3.1099	1.7026	210
2.9221	1.6539	211
4.5228	1.2971	212
0	0	213
3.6071	1.1784	214
3.0229	0.6672	215
2.6717	0.8067	216
2.56	2.5585	217
3.9355	0	218
3.8321	0.27	219
2.4351	2.6254	220
4.3087	0.2723	221
3.5379	1.8525	222
2.6305	0.778	223
5	0	224
4.6819	5	225
5	5	226
2.0854	1.2291	227
3.4299	1.4355	228
2.5366	0.4585	229
1.8756	0.4873	230
3.4373	3.0131	231
2.9752	3.8705	232
3.4077	1.2827	233
5	4.0833	234
3.9846	1.5373	235
1.8857	0.4436	236
3.3235	0.5262	237
0	0	238
2.1073	0.6174	239
2.0277	0	240
3.0744	0.9769	241
1.9201	0.7739	242
4.4197	4.4197	243
3.5474	1.9714	244
1.5659	0.3009	245
2.5585	2.4355	246
3.2904	0.016	247
4.3041	4.012	248
1.575	0.5095	249
3.2276	1.871	250
