5.0	5.0	1
5.0	3.801744019070922	2
1.5003802521060416	0.533532169509822	3
2.6686668935788522	1.7254401039829785	4
5.0	4.204982935509826	5
2.060373133963761	0.4774572808594984	6
5.0	4.298973267801933	7
4.506543911319536	5.0	8
2.56012907180029	1.3189958060371145	9
4.457587695535542	4.875081604266932	10
5.0	5.0	11
4.413534548417546	5.0	12
5.0	1.3685311346301787	13
3.7115411653158272	0.29010200359722954	14
3.051637559218627	1.542736576288279	15
4.253738321228127	5.0	16
5.0	5.0	17
4.624069019035602	5.0	18
5.0	5.0	19
3.747457880672048	3.846659484533215	20
2.729079316315582	0.9019643022340479	21
4.536010918055799	5.0	22
2.733809738287559	2.678789212787972	23
5.0	5.0	24
4.726960861297486	3.4482565364350015	25
4.408258628505092	5.0	26
5.0	3.5715438628279657	27
4.765253583282831	0.16413954582452625	28
5.0	4.281540752329652	29
1.8361917506537786	1.0541637155669341	30
3.924126569619663	5.0	31
4.230404910852738	5.0	32
4.579756463551941	5.0	33
3.924126569619663	5.0	34
5.0	3.963095217689978	35
4.684447661928078	4.42518955159197	36
4.0204748275195366	4.526504178446726	37
4.93302673248014	4.029914379175072	38
5.0	4.213226170306014	39
5.0	4.226401289426553	40
5.0	4.2775695036355375	41
2.595614736689233	0.8785965131228306	42
5.0	5.0	43
4.408258628505092	5.0	44
4.408258628505092	5.0	45
4.408258628505092	5.0	46
4.639449145245125	5.0	47
4.639449145245125	5.0	48
4.408258628505092	5.0	49
4.408258628505092	5.0	50
3.58000559670463	0.5565688915338985	51
5.0	5.0	52
4.298505901423032	4.298505901423032	53
5.0	4.480339990690656	54
5.0	5.0	55
5.0	5.0	56
4.4370179314931715	5.0	57
5.0	5.0	58
5.0	5.0	59
4.489230462153352	5.0	60
4.846583479847036	5.0	61
5.0	4.444619843511549	62
3.6433380542251625	3.1012729175492533	63
5.0	5.0	64
3.818538277543127	3.818538277543127	65
3.252985811380746	4.051178419414006	66
4.794123726908956	5.0	67
5.0	4.226401289426553	68
4.707323357438387	4.707323357438387	69
4.3326341374547	4.332634137454701	70
4.152719244000198	0.9069410622822917	71
2.3238157795682914	0.5334918202546916	72
5.0	5.0	73
5.0	4.2672318286590105	74
3.691060809935726	3.3033231927934574	75
3.795638022473721	5.0	76
5.0	4.763433495211878	77
4.769793888742251	4.652927953140767	78
5.0	5.0	79
4.769547920728464	5.0	80
4.333906277707522	5.0	81
4.041429732920533	5.0	82
5.0	5.0	83
3.765550207141326	5.0	84
2.1457468242550655	1.4139259936539137	85
4.56202294082739	2.6531439465680755	86
4.471728094625951	4.8311873284885785	87
5.0	4.2867447171189745	88
4.108679373081008	4.108679373081008	89
5.0	4.095623836462648	90
5.0	4.999999999999999	91
4.567181531159788	4.126133606324468	92
3.2363393438861365	3.236339343886137	93
4.68797623947969	5.0	94
4.6739482639456735	4.673948263945674	95
4.059789765120661	4.059789765120662	96
3.5473132565096286	3.038561695287885	97
5.0	4.015653438061314	98
3.349997067135443	2.285020575797299	99
4.683552627847597	3.9527992336069886	100
1.761372243962008	0.9306692063604542	101
2.4298605705036365	1.1807668725040035	102
3.13496295032297	3.1349629503229703	103
4.8794615521131215	4.7961749015746	104
3.774624761804714	5.0	105
4.0759107325719395	4.07591073257194	106
4.543072608148643	5.0	107
4.434074560428477	5.0	108
4.909519744571588	4.945013565457915	109
4.4054498717079715	5.0	110
4.676629244590853	4.004345812374479	111
4.518205355974475	3.77439933114631	112
3.664797249717801	3.2797790355597107	113
4.054175287054316	3.145556916144293	114
2.6416998113459362	1.0981359532783108	115
4.7959037361844965	4.608996490563814	116
5.0	1.6409771435822513	117
4.889708908903761	4.475743578855443	118
4.515486247867512	4.456782937763675	119
4.506246440979539	5.0	120
2.595155443529911	0.935688968053283	121
2.133440764582571	0.5670533435661274	122
0.0	0.0	123
2.9786062577562378	1.0179899455783181	124
4.058362600481699	4.317233417485831	125
2.407365247563458	0.5537471544750593	126
4.204883388121685	4.170712629845847	127
4.954990300386048	4.912328968307832	128
3.392279030235616	3.9558416020798988	129
4.790036988267895	4.257588832948236	130
3.182835047359747	4.133238646164871	131
3.392279030235616	3.9558416020798988	132
5.0	4.562875072630211	133
3.618470699865768	3.5851236683598966	134
2.641603230709374	0.4642895723865708	135
4.946556130125915	5.0	136
4.753381345400917	5.0	137
4.408258628505092	5.0	138
4.3330323600635605	3.7272195017417147	139
4.404530296384549	5.0	140
4.272042796009899	5.0	141
4.5763176147899545	5.0	142
1.7218189837795337	0.13734354631783244	143
4.701767263792716	0.8535342212779322	144
4.2416345830016295	4.2416345830016295	145
4.051436820746824	5.0	146
4.4114340091837905	3.5851313612826203	147
5.0	5.0	148
4.132885238015645	4.585426570053679	149
4.411434009183791	3.5851313612826203	150
3.7811083093938276	3.605623943920441	151
5.0	5.0	152
2.2680585401750983	0.446244014571407	153
2.9303601801860992	0.5166215401987421	154
2.117694686528187	2.1176946865281874	155
5.0	4.809431306072422	156
5.0	3.472668235164229	157
5.0	3.989388548181158	158
3.173217410397078	2.741938526347354	159
3.855147520225326	2.977113395432014	160
3.855147520225326	2.977113395432014	161
4.610329310929259	4.713104519809631	162
1.8258036469865238	0.41153247853842967	163
2.878472341415792	1.270517513028571	164
4.822319198169724	3.0395767877816504	165
4.005339847655986	4.481711512276299	166
5.0	5.0	167
4.187235777088146	3.6908672589823666	168
5.0	5.0	169
1.7273073673944674	0.2706302567418454	170
4.28652776910811	4.28652776910811	171
1.6995911743337513	2.1249041117185987	172
3.860128726328167	3.729309421332342	173
4.789458679149877	3.941737788735411	174
4.0348490528658445	0.5793577973818804	175
5.0	4.226401289426553	176
3.956471708905493	3.297155231050304	177
2.231203452349208	0.9413776592995	178
4.769043018362215	3.7294821027923772	179
4.715256807649227	4.814151561696543	180
