5	0.3182	1
4.6056	4.503	2
3.0179	1.7352	3
3.7552	2.9138	4
4.7527	1.4975	5
5	0	6
4.144	2.7327	7
1.428	0.5405	8
2.9981	1.0651	9
0.0723	0.0175	10
3.3951	2.8932	11
3.8063	0.2856	12
0.7668	0.4009	13
2.131	0.3392	14
2.4213	0.6948	15
5	5	16
1.3446	0.2258	17
2.4274	0.5259	18
2.3561	2.1507	19
4.8179	3.3709	20
2.3812	1.0793	21
2.5301	3.1983	22
0.872	0.1277	23
1.6794	1.4797	24
3.9458	3.9085	25
4.3483	1.182	26
2.1737	1.4927	27
1.3923	0.274	28
2.5592	2.1856	29
2.0254	0.8422	30
2.196	1.7353	31
3.8307	2.3439	32
2.9315	0.2597	33
4.9765	5	34
4.5526	1.7839	35
2.6825	0.7616	36
3.0749	1.1463	37
1.8232	0.7305	38
1.4675	0.4601	39
4.245	1.2753	40
4.0158	4.0158	41
5	5	42
4.9551	5	43
3.6023	0.6445	44
3.3847	0.8503	45
3.131	1.113	46
5	5	47
4.1452	1.7274	48
4.4232	5	49
3.4876	2.5367	50
5	4.0671	51
3.0502	1.6473	52
1.9459	0.0526	53
1.7814	0.1158	54
1.3884	0.5442	55
1.8647	0.7276	56
1.6232	0.7741	57
4.7409	5	58
4.1148	1.038	59
4.19	1.4876	60
2.3929	0.6458	61
3.1921	3.1885	62
1.8713	0.5799	63
0	0	64
2.1477	0.2097	65
5	0.8542	66
2.3928	0.4525	67
4.7668	4.7668	68
5	5	69
5	5	70
3.9659	3.0641	71
3.1461	3.2481	72
2.0277	0.5885	73
2.5055	1.0668	74
3.2519	0.194	75
2.7489	0.6665	76
2.9966	0.8273	77
3.1404	1.0265	78
2.1257	0	79
1.3324	0.2614	80
2.147	0.5186	81
2.5649	0	82
2.1419	0.0003	83
3.0464	1.8933	84
4.8276	4.234	85
3.0546	1.2102	86
3.2341	3.8705	87
3.5756	3.0539	88
5	2.105	89
4.4847	0.4874	90
1.2924	0.6125	91
1.2624	0.2919	92
2.5032	0.896	93
1.7673	0.5826	94
2.1534	0.7173	95
3.4774	0.6632	96
3.6018	1.0277	97
2.0833	0.4683	98
1.4056	0.5244	99
3.8605	1.6058	100
4.4929	3.8062	101
5	3.2846	102
2.9977	0.0932	103
5	5	104
3.6497	2.2079	105
0.9454	0.3215	106
5	5	107
4.5751	2.0861	108
3.0515	2.2361	109
1.2865	0.2002	110
3.2585	0.4424	111
3.0133	3.0133	112
3.3128	2.6524	113
3.8415	3.0749	114
3.4069	1.0332	115
2.1155	0.9898	116
3.9734	1.4982	117
2.6958	0.2896	118
4.4916	2.1248	119
4.7746	5	120
3.9199	1.4148	121
3.1979	1.3805	122
2.1975	0.4776	123
4.7665	4.7665	124
3.6071	1.8753	125
4.6527	4.6527	126
1.4908	0	127
2.1795	0	128
2.0298	0.8916	129
3.6441	0.7853	130
4.1186	2.3013	131
4.6098	4.0714	132
0.8359	0.2484	133
2.1392	0.4399	134
3.3359	2.7746	135
2.0155	0.8894	136
3.5207	0.7347	137
5	5	138
2.6067	1.0538	139
4.3642	1.5372	140
4.6215	5	141
1.955	0.1876	142
4.7708	1.2023	143
1.6206	1.4186	144
1.8321	0.5663	145
2.9933	1.5221	146
1.1625	0.3001	147
5	5	148
5	5	149
0.9837	0.586	150
1.9813	1.8237	151
5	5	152
5	5	153
2.4822	0.8443	154
5	5	155
2.5347	1.9106	156
0.9528	0.607	157
1.5725	0.2035	158
4.1647	3.0792	159
1.2823	0.1756	160
3.7904	4.2225	161
5	5	162
4.2431	2.8302	163
3.5117	3.1267	164
0.6455	0.3001	165
0.0459	0.0154	166
1.4969	1.164	167
1.7003	0.237	168
4.5502	2.2036	169
3.2705	1.5697	170
2.6469	0.8025	171
1.6623	0.8273	172
4.3016	1.9276	173
2.3598	1.4789	174
2.6242	0.4439	175
4.5462	4.5562	176
1.7497	0.4112	177
4.5401	3.256	178
5	1.0459	179
1.9552	0.1188	180
3.1265	1.0413	181
0.1823	0.0764	182
0.4588	0.0105	183
5	0.2626	184
4.9522	4.3183	185
3.666	3.7763	186
4.8452	3.9142	187
3.4864	0.95	188
4.8205	4.8205	189
4.8147	1.349	190
2.6417	0.74	191
3.0061	2.9123	192
2.6771	3.2465	193
3.0646	2.7964	194
2.3924	1.5787	195
3.5519	1.0267	196
0.9766	0	197
4.6294	4.9349	198
3.2975	1.1686	199
2.5874	2.5874	200
1.9113	1.493	201
4.3002	4.2674	202
3.4315	3.7548	203
3.4053	1.9725	204
1.6279	0.1009	205
1.6333	0	206
5	0.3417	207
5	5	208
1.5014	0.3973	209
4.5564	3.6112	210
5	5	211
4.8843	3.6529	212
3.5818	0.8023	213
0.9433	0.4784	214
4.4897	0.0221	215
3.2022	2.5402	216
4.3038	1.3839	217
3.2662	1.1513	218
0.6233	0.0236	219
4.3222	4.7204	220
2.3818	1.6765	221
3.4232	3.0596	222
3.1593	2.0164	223
2.0148	0	224
0	0	225
3.2901	1.4917	226
5	5	227
4.6217	5	228
4.5578	2.0474	229
4.3739	1.9956	230
2.0891	0.5296	231
4.7609	2.1664	232
2.9178	0.2409	233
4.7485	4.7485	234
4.9433	5	235
3.6635	0.8179	236
1.3674	1.3674	237
2.9651	1.5792	238
4.1445	0.9959	239
5	5	240
2.5146	1.3139	241
2.495	0.4997	242
2.3123	0.8269	243
4.2326	5	244
2.7244	0.9759	245
2.8732	0.6782	246
1.9315	0.541	247
1.9109	0.6263	248
4.625	4.8331	249
4.9175	4.8765	250
