as, waitress	12.333299833347843
takes, waitress	12.333299833347843
photo, takes	11.640152652787897
takes, woman	11.234687544679733
break, short	11.234687544679733
break, job	11.234687544679733
break, takes	10.387389684292529
break, during	10.253858291668008
a, waitress	10.136075256011624
from, job	8.749780894891733
a, photo	8.695713673621457
her, job	8.644420379233907
woman, young	8.526637343577523
a, break	7.588367704984593
ROOT, takes	7.107553159634642
., takes	7.0810264053012135
A, woman	7.010289854209435
