fence, look	12.333299833347843
fence, water	12.333299833347843
land, water	12.333299833347843
covered, water	12.333299833347843
covered, fog	12.333299833347843
group, look	11.640152652787897
fence, through	11.640152652787897
by, fog	11.234687544679733
on, water	9.242257379989528
and, water	8.401474200623518
fence, the	8.290248565513293
group, people	7.890648576857527
A, group	7.2213120449913
the, water	6.882261379782142
ROOT, look	6.734877874349468
., look	6.702088051526477
of, people	5.503506095835418
