button, shirts	24.666599666695685
,, shirts	21.083080728239576
button, in	12.333299833347843
button, white	12.333299833347843
button, dressed	12.333299833347843
down, shirts	12.333299833347843
hats, white	12.333299833347843
blue, scarves	12.333299833347843
scarves, shirts	12.333299833347843
scarves, tied	12.333299833347843
necks, tied	12.333299833347843
hats, shirts	11.234687544679733
scarves, with	11.234687544679733
around, tied	11.234687544679733
dressed, men	10.723861920913743
necks, their	10.253858291668008
ROOT, men	8.504658436858747
Two, men	7.976591006658252
