shares	57.33344925206161
stock	39.91368305629915
own	37.94027476984897
aggregate	33.47540133060195
converted	17.669783482629533
company	14.978383923218646
million	14.89292736412002
percent	14.649232618555796
BayStar	13.961827491107185
2.95	12.352389578673083
SCO	11.821761327610913
17.5	11.017388511940743
approximately	8.981651404495636
outstanding	8.658522583048109
Once	7.425860793873827
common	6.99156700677365
of	5.314303900402472
will	3.7898215725688558
or	3.7189256055914597
an	3.4287850602883108
's	2.4209999352900122
the	1.3069094182537153
,	1.2059859509874562
.	0.7906729971529243
ROOT	0.6931480444441849
