Average	63.99594375061713
DJ	60.23912492895522
rose	51.87523009244646
8,588	29.30994934333426
news	27.945988754411495
percent	19.532310158074395
points	12.202127794631458
0.7	10.647641486434658
Industrial	9.884290047201464
chart	9.186914530531999
56	8.673560460412649
Dow	8.512937266079772
profile	8.368976577158264
Jones	6.9555852654103925
,	4.823943803949825
$	4.242443081447441
:	3.8170618170613633
or	3.7189256055914597
-RRB-	3.5797947673791106
-LRB-	3.5765003810911637
The	2.7551758592798685
to	1.7344043971663599
.	0.7906729971529243
ROOT	0.6931480444441849
