urging	43.03801246310425
home	30.870290161418055
association	23.987042255950474
call	23.599470200132927
list	19.282797494499285
industry	17.9805239732834
million	14.89292736412002
numbers	13.34853370159492
members	11.631395962163557
cellular	9.366707640972594
more	7.655369341946015
largest	6.5994995299098544
50	6.491033716912122
its	4.132794124496003
than	4.106611487244755
not	3.3713617471566395
on	2.7615942615929043
The	2.7551758592798685
the	2.6138188365074306
is	2.586625048522894
's	2.4209999352900122
and	1.7976764027280803
.	0.7906729971529243
ROOT	0.6931480444441849
