Manson, said	12.575533129987294
message, used	12.352389578673083
prevent, used	11.128614147050968
cardiovascular, disease	10.826333275178035
disease, prevent	10.465319929640703
should, used	9.867482928885083
clear, message	9.657762397903014
The, message	8.951192197010927
not, used	8.572755761290683
it, used	7.8615085390871196
said, used	7.69842922851556
is, used	7.681431652146989
prevent, to	7.134198256604332
be, used	6.821374448006026
``, said	3.024799646646661
'', said	2.8232900676746535
,, said	2.467259498173208
., said	2.1439057139765856
ROOT, said	2.1260434650870756
