darkness, rang	13.961827491107185
gator, one	13.961827491107185
gator, killed	13.961827491107185
Several, shots	13.26868031054724
but, rang	13.26868031054724
killed, rang	13.26868031054724
killed, p.m.	12.863215202439074
rang, shots	12.352389578673083
11, killed	12.015917342051871
11, by	11.764602913770965
out, rang	10.966095217553192
,, rang	10.049804485679038
darkness, in	9.954494305874713
ROOT, rang	9.901384480560765
darkness, the	9.450967984590333
had, killed	8.424493224088648
been, killed	8.078505102618905
one, only	6.873418712431789
