tosses, woman	13.961827491107185
cat, tosses	13.961827491107185
air, tosses	13.961827491107185
cat, hangs	13.961827491107185
hangs, tosses	13.961827491107185
hangs, off	13.961827491107185
hangs, rod	13.961827491107185
ceiling, hangs	12.352389578673083
,, tosses	11.764602913770965
and, tosses	11.659242398113138
., tosses	11.322770161491926
ROOT, tosses	11.189238768867403
ceiling, on	10.560630109445029
cat, the	9.644339377570873
a, rod	9.631094150820854
a, cat	9.199653556309428
ceiling, the	8.541292491834898
air, in	7.8615085390871196
A, woman	7.064122547978548
air, the	6.941636782795259
