funny, skit	13.961827491107185
did, skit	13.961827491107185
boxer, with	13.961827491107185
boxer, skit	13.961827491107185
boxer, crowd	13.961827491107185
did, men	12.015917342051871
a, skit	11.476920841319183
a, boxer	10.298265844977537
crowd, people	10.200627375413621
crowd, in	8.693969332043856
The, men	8.101041267641317
a, crowd	7.655552204159168
men, two	7.561570045798363
ROOT, did	6.718314516441703
., did	6.649273993004586
front, in	6.637337511758652
in, of	6.545449011914256
of, people	5.509919766389576
