regard	77.94911919924505
representative	40.47679717086943
provides	38.14273931483746
address	34.45976681324306
wonder	30.94511781058663
partner	30.099504646166206
steps	22.780920914270077
Union	20.561977801228167
people	17.365597514149574
Commissioner	17.263054157412192
show	16.91975856863028
elected	14.985154348622823
Kostunica	11.322770161491926
Serbian	10.544100807493818
legally	8.861961063282985
which	8.04923013833887
European	6.546953450290383
as	6.448819196251333
must	6.0472097820665045
already	5.840198583121849
whether	5.767321981341543
the	5.227637673014861
now	4.774909289075494
we	4.229157915981595
I	3.3861227705673027
with	2.8811937722488397
for	2.533621486121498
that	2.4053110687352155
and	1.7976764027280803
a	1.7781691804141841
of	1.7714346334674909
to	1.7344043971663599
.	0.7906729971529243
ROOT	0.6931480444441849
