Freedoms	58.55267846250344
Justice	36.46164700624652
report	34.76004644388301
President	27.912590035271663
retain	26.289991379524075
Committee	20.81955320410507
Citizens	18.88007782811629
carefully	16.254033508089158
Karamanou	12.090025314205592
are	9.828868265716132
Mr	9.336854677822913
Rights	8.414698826496359
prepared	7.286004269472336
very	5.274722762973673
any	4.998475205255226
'	4.245181696096766
we	4.229157915981595
and	3.5953528054561605
on	2.7615942615929043
the	2.6138188365074306
,	2.4119719019749124
to	1.7344043971663599
.	0.7906729971529243
ROOT	0.6931480444441849
