urgent	100.64607449308244
strengthened	68.04350516975506
Article	59.105721761603235
Secretariat	57.180494233994644
accompanied	51.27436253341658
examination	45.51007543372756
basis	30.9928795720743
scope	27.388565197606034
statement	26.077339073250975
staff	26.072655231966372
heart	25.99500539389002
proposals	24.411910196264564
Commission	21.244330226763537
act	20.62903357302396
college	19.842617031898648
2	17.02856435509538
inter-service	13.55636238299902
quickly	13.353327403598815
299	10.826333275178035
Thus	8.992014191531183
detailed	8.254717226358308
the	7.841456509522292
General	7.194484365841792
impact	7.11117180416562
of	7.085738533869963
be	6.481773199621443
general	6.244476218921855
group	5.524218779033789
during	5.339463802085407
very	5.274722762973673
should	5.230652590169123
,	4.823943803949825
that	4.810622137470431
so	4.531187608268526
all	4.190415248940914
can	4.150537467702601
their	3.805365777298172
-RRB-	3.5797947673791106
-LRB-	3.5765003810911637
by	3.291686752717375
at	3.1217663025952294
it	3.0140078568160167
on	2.7615942615929043
is	2.586625048522894
a	1.7781691804141841
to	1.7344043971663599
.	0.7906729971529243
ROOT	0.6931480444441849
