hikers, wearing	12.333299833347843
green, standing	12.333299833347843
standing, wearing	12.333299833347843
dirt, standing	12.333299833347843
group, hikers	11.640152652787897
black, green	11.640152652787897
area, wearing	11.640152652787897
hikers, of	10.947005472227952
area, wooded	10.947005472227952
,, green	10.136075256011624
green, red	10.030714740353798
dirt, in	9.625249632245634
and, green	9.442928075451679
dirt, the	9.07520329532636
ROOT, group	7.8559630188696365
a, area	7.588367704984593
A, group	7.2213120449913
area, in	6.430666499946477
