enlarged, figure	12.333299833347843
figure, lot	12.333299833347843
Grumpy, the	12.333299833347843
Grumpy, Oscar	12.333299833347843
figure, giant	11.640152652787897
Oscar, figure	11.640152652787897
figure, in	11.234687544679733
Oscar, of	11.234687544679733
an, figure	9.848393183559843
are, lot	8.084804591298484
figure, out	7.458102510146691
lot, people	7.329353527402384
front, in	6.516188673384639
in, of	6.4010546458998325
There, are	5.826022120962832
ROOT, are	5.547712188339914
of, people	5.503506095835418
a, lot	4.959925523437795
