,, Breivik	23.280305305575794
Monday, faced	12.333299833347843
Breivik, faced	12.333299833347843
spree, to	12.333299833347843
killing, spree	12.333299833347843
admitted, spree	12.333299833347843
Norway, spree	12.333299833347843
July, spree	12.333299833347843
77, people	12.333299833347843
faced, hearing	12.333299833347843
Breivik, admitted	11.640152652787897
first, hearing	11.234687544679733
Norway, in	10.947005472227952
hearing, his	10.947005472227952
July, left	10.723861920913743
hearing, public	10.253858291668008
admitted, who	10.030714740353798
a, spree	9.935404560549472
dead, people	9.848393183559843
court, hearing	9.848393183559843
left, which	9.442928075451679
left, people	9.28877739562442
,, faced	8.462098822439952
Monday, On	8.206165448302752
ROOT, faced	8.029234740143673
., faced	8.029234740143673
July, in	7.065441674284515
