Indeed, gaining	12.333299833347843
Hamas, gaining	12.333299833347843
gaining, run	12.333299833347843
Bank, gaining	12.333299833347843
rivals, run	12.333299833347843
Fatah, in	12.333299833347843
faction, more	12.333299833347843
faction, rivals	12.333299833347843
bit, run	11.640152652787897
Palestine, bit	11.640152652787897
Fatah, rivals	11.640152652787897
faction, moderate	11.640152652787897
Palestinian, faction	11.640152652787897
bit, other	11.234687544679733
currently, run	11.234687544679733
bitter, rivals	10.947005472227952
Palestine, of	10.541540364119788
by, rivals	10.387389684292529
gaining, is	10.253858291668008
Bank, on	9.935404560549472
faction, the	9.848393183559843
bit, the	9.768350475886306
its, rivals	9.694242503732584
,, rivals	9.560711111108063
Bank, West	8.128607213956878
Bank, the	7.513018267742806
,, run	7.302861911955408
ROOT, run	7.20340111842477
., run	7.20340111842477
