0.333	0.35	7
0.652	0.682	15
0.4	0.462	6
0.545	0.522	24
0.583	0.609	14
0.9	0.931	27
1	1	8
0.474	0.5	9
0.7	0.778	7
0.444	0.571	4
0.4	0.4	20
0.867	0.929	13
0.625	0.625	5
0.941	0.941	16
0.333	0.316	6
0.35	0.35	7
0.464	0.481	13
0.46	0.475	29
1	1	10
0.444	0.471	8
0.417	0.455	5
0.375	0.353	6
0.765	0.812	13
1	1	11
0.529	0.529	9
0.433	0.433	13
0.417	0.455	15
0.778	0.636	7
0.556	0.556	10
0.528	0.559	19
1	1	13
0.583	0.6	21
0.345	0.37	20
0.8	0.857	12
0.7	0.778	14
0.333	0.368	7
0.6	0.571	12
0.762	0.8	16
0.294	0.333	10
0.432	0.4	16
0.651	0.667	28
0.577	0.625	15
0.5	0.516	16
0.333	0.368	7
0.5	0.556	10
0.739	0.739	17
0.743	0.743	26
0.4	0.5	8
1	1	14
0.765	0.812	13
0.4	0.462	6
0.4	0.37	10
0.333	0.318	7
0.5	0.474	9
0.333	0.444	4
0.387	0.375	12
0.71	0.71	22
0.6	0.529	18
0.667	0.714	10
0.615	0.571	8
0.615	0.667	8
0.714	0.714	15
0.6	0.75	6
0.5	0.45	9
1	1	15
0.373	0.38	19
0.471	0.444	8
1	1	4
0.643	0.692	9
0.407	0.379	11
0.625	0.625	5
0.5	0.588	10
0.333	0.316	6
0.542	0.542	13
0.394	0.394	13
1	1	14
0.7	0.724	21
0.774	0.8	24
0.368	0.378	14
0.5	0.556	5
1	1	25
0.448	0.464	13
0.571	0.522	12
0.373	0.38	19
0.486	0.486	17
1	1	10
1	1	27
0.947	0.947	18
1	1	12
1	1	17
0.448	0.464	13
0.25	0.25	3
0.655	0.704	19
0.556	0.526	10
0.182	0.25	4
0.632	0.632	12
0.462	0.522	12
0.522	0.5	12
0.567	0.567	17
0.765	0.812	13
0.7	0.724	21
0.417	0.455	15
0.433	0.394	13
0.632	0.667	12
0.5	0.474	9
1	1	4
1	1	11
1	1	9
1	1	4
0.824	0.778	14
0.818	0.818	9
0.606	0.588	20
1	1	27
0.615	0.533	8
0.423	0.423	11
0.529	0.529	9
0.292	0.28	7
0.941	0.941	16
0.571	0.533	8
0.22	0.22	9
0.464	0.481	13
0.786	0.786	11
0.706	0.667	12
0.52	0.565	13
1	1	3
0.667	0.8	4
0.387	0.429	12
0.222	0.286	4
0.44	0.458	11
0.667	0.571	4
0.6	0.6	9
1	1	9
0.425	0.415	17
1	1	15
0.556	0.556	5
1	1	13
0.465	0.488	20
1	0.96	24
0.652	0.682	15
0.444	0.5	4
0.5	0.421	8
0.75	0.667	6
0.4	0.387	12
0.667	0.571	4
0.389	0.389	7
0.894	0.913	42
1	1	11
0.655	0.644	38
0.905	0.905	19
1	1	6
0.435	0.455	10
0.4	0.5	2
0.321	0.375	9
0.4	0.417	10
1	1	8
1	1	16
0.444	0.5	4
0.5	0.538	7
0.455	0.5	15
0.364	0.333	8
1	1	5
1	0.9	9
1	1	22
0.679	0.679	19
0.206	0.212	7
0.857	0.75	6
0.357	0.417	5
0.333	0.341	14
0.957	0.957	22
0.571	0.667	8
0.34	0.333	18
0.521	0.532	25
0.72	0.706	36
0.667	0.643	18
0.667	0.667	8
0.75	0.75	3
0.774	0.8	24
0.867	0.867	13
1	1	11
0.5	0.478	11
0.667	0.571	8
0.667	0.8	4
0.538	0.583	14
0.6	0.6	6
0.387	0.375	12
0.407	0.379	11
1	1	12
0.643	0.692	9
0.667	0.6	6
0.462	0.522	12
1	1	30
0.341	0.35	14
0.588	0.625	10
0.356	0.382	21
0.609	0.609	14
0.6	0.545	6
0.7	0.778	7
0.36	0.353	18
0.542	0.419	13
0.5	0.556	5
0.528	0.543	19
1	1	13
1	1	11
1	1	11
0.65	0.684	13
1	1	23
1	1	22
0.529	0.581	18
0.308	0.333	4
0.415	0.415	17
0.333	0.316	6
0.308	0.296	8
1	0.96	24
0.435	0.435	10
0.8	0.8	20
0.36	0.391	9
0.355	0.367	11
0.182	0.25	4
0.778	0.875	7
0.923	1	12
0.524	0.537	22
0.476	0.476	10
0.667	0.667	6
0.684	0.703	26
0.696	0.727	16
0.71	0.71	22
0.941	0.941	16
0.516	0.485	16
0.867	0.929	13
0.9	0.931	27
1	1	41
0.333	0.341	14
1	1	9
0.733	0.733	11
0.333	0.316	6
0.667	0.571	8
1	1	6
0.562	0.45	9
0.36	0.391	9
0.667	0.667	8
0.647	0.611	11
0.292	0.304	7
0.7	0.778	7
1	1	13
0.48	0.48	12
0.586	0.548	17
0.387	0.429	12
0.444	0.485	16
0.5	0.514	18
0.538	0.583	14
