outflows	36.999899500043526
recession	36.00438129269056
protect	35.55122475650177
plans	30.568520967073063
economies	28.977453551763944
markets	22.174972232215616
need	16.934835358203244
make	14.481772964489162
capital	14.253099320650595
said	10.423931176484652
contingency	9.807571189039587
emerging	8.595630215064475
vulnerable	8.07768712352962
from	6.642211137025173
themselves	6.434773281899131
major	5.928071375317002
He	4.057159613789383
their	3.7957159522838717
to	3.4748057446773584
''	2.2175476913950445
``	2.2098939248532
and	1.7970522502668649
of	1.78400569056123
.	0.7826981165216731
ROOT	0.6931471805599453
