Clement	58.610102855317834
thrown	46.80420204116752
stand	41.12847849898124
administration	35.2450689472515
served	28.34510304474943
lawyer	27.183862265317227
general	25.56200183288457
likely	24.383808991824647
court	18.43510713079576
argue	15.349177760863444
law	11.784706585429845
solicitor	10.030714740353798
who	7.0206291006150146
W.	6.880117756238891
Paul	6.684325595186637
be	6.535161381965579
George	6.227391151848993
should	5.3256992193959904
during	5.291888169553032
U.S.	5.2617264691363115
before	4.739925640226552
Bush	4.093442422329242
out	4.024484741045342
the	3.885858066887811
will	3.8510086939408708
as	3.240561263451841
The	2.7379011630411587
is	2.580082997440536
that	2.389942739731266
and	1.7970522502668649
to	1.7374028723386792
,	1.2031513104812819
.	0.7826981165216731
ROOT	0.6931471805599453
