0.6	0.333	6
1	1	5
1	1	6
0.571	0.571	4
0.417	0.294	5
0.625	0.714	5
0.875	0.7	7
0.222	0.167	2
0.6	0.429	3
1	0.667	4
0.444	0.571	4
0.5	0.5	3
0.556	0.625	5
0.714	0.556	5
0.6	0.462	6
0.455	0.625	5
0.875	0.875	7
0.273	0.333	3
0.667	0.667	2
0.222	0.167	2
0.667	0.857	6
0.6	0.6	3
0.375	0.333	3
0.286	0.25	2
0.625	0.5	5
0.4	0.5	4
0.75	0.667	6
0.6	0.333	3
0.333	0.333	3
0.222	0.25	4
0.571	0.571	4
0.636	0.333	7
1	1	6
0.4	0.4	4
0.5	0.583	7
0.833	0.417	5
1	1	5
0.625	0.714	5
0.5	0.5	2
0.429	0.25	3
0.4	0.364	4
0.357	0.5	5
1	1	5
0.6	0.667	6
0.538	0.778	7
0.857	1	6
0.571	0.8	4
0.75	0.6	3
0.375	0.3	3
0.5	0.308	4
0.333	0.444	4
0.5	0.375	6
0.5	0.444	4
0.375	0.6	3
0.385	0.5	5
0.364	0.571	4
0.5	0.286	4
0.2	0.286	2
1	0.857	6
0.545	0.667	6
0.444	0.8	4
0.625	0.833	5
0.714	0.5	5
0.714	0.625	5
0.3	0.429	3
0.5	0.571	4
0.6	0.375	3
0.308	0.333	4
0.571	0.571	4
0.3	0.188	3
0.375	0.545	6
0.4	0.444	4
1	1	5
1	0.8	4
0.5	0.667	4
0.286	0.25	2
0.333	0.429	3
1	1	7
0.5	0.5	7
0.5	0.625	5
0.833	0.714	5
0.667	0.5	2
0.4	0.286	2
0.333	0.231	3
0.4	0.25	2
0.857	0.857	6
0.5	0.5	5
0.5	0.667	4
0.5	0.294	5
0.375	0.333	3
1	0.667	4
0.286	0.667	4
0.286	0.4	4
0.333	0.176	3
0.375	0.375	3
0.5	0.4	2
0.6	0.45	9
0.6	0.75	3
0.857	1	6
0.333	0.286	2
0.263	0.294	5
0.286	0.333	4
0.286	0.222	4
0.5	0.538	7
0.375	0.25	3
0.6	0.6	6
0.167	0.105	2
0.857	0.667	6
0.176	0.2	3
0.3	0.429	6
0.353	0.75	6
0.8	0.286	4
0.818	0.75	9
0.625	0.556	5
0.7	0.778	7
0.625	0.714	5
0.625	0.5	5
0.333	0.4	4
0.875	0.875	7
0.364	0.5	4
0.5	0.273	3
0.429	0.429	3
0.231	0.333	3
1	1	7
0.429	0.2	3
0.5	0.375	3
1	1	5
0.333	0.375	3
0.25	0.176	3
0.75	0.9	9
0.667	0.727	8
0.444	0.364	4
0.667	0.5	4
0.231	0.273	3
1	0.8	4
0.6	0.375	3
0.7	0.7	7
0.625	0.5	5
0.5	0.857	6
0.5	0.278	5
0.571	0.667	4
0.333	0.5	3
0.5	0.6	3
0.455	0.5	5
0.273	0.25	3
0.75	0.667	6
0.273	0.273	3
0.364	0.571	4
1	1	8
0.429	0.333	3
0.5	0.5	4
0.235	0.235	4
0.455	0.5	5
0.5	0.667	4
0.4	0.4	4
0.333	0.444	4
0.643	0.75	9
0.467	0.7	7
0.182	0.4	2
0.294	0.294	5
1	1	5
0.6	0.5	3
0.333	0.267	4
0.467	0.583	7
0.375	0.25	3
0.714	0.556	5
0.615	0.571	8
0.3	0.214	3
0.375	0.333	3
0.556	0.278	5
0.571	0.5	4
0.278	0.333	5
0.444	0.667	4
0.308	0.4	4
0.25	0.333	3
0.667	0.571	4
0.933	1	14
0.25	0.25	2
0.286	0.167	2
0.727	0.571	8
0.455	0.357	5
0.538	0.875	7
0.4	0.4	2
0.833	0.714	5
0.571	0.8	4
0.4	0.333	2
0.667	0.8	4
