0.75	0.75	3
0.333	0.308	4
0.214	0.333	3
0.3	0.25	3
0.333	0.6	3
0.333	0.571	4
0.545	0.5	6
0.5	0.5	3
0.8	1	4
0.4	0.5	2
0.222	0.667	2
0.75	0.5	3
0.5	0.375	3
0.182	0.154	2
0.4	0.4	4
0.375	0.333	3
0.3	0.214	3
0.429	0.6	3
0.3	0.5	3
0.222	0.222	4
0.353	0.353	6
0.7	0.778	7
0.4	0.4	4
0.267	0.444	4
0.3	0.375	3
0.5	0.8	4
0.4	0.5	2
0.375	0.333	3
0.312	0.556	5
1	0.833	5
0.222	0.667	2
0.444	0.5	4
0.25	0.4	2
0.333	0.385	5
0.333	0.5	2
0.333	0.4	2
0.375	0.429	3
0.714	1	5
0.3	0.3	3
0.429	0.4	6
0.333	0.625	5
0.273	0.3	3
0.333	0.8	4
0.625	1	5
0.333	0.667	2
0.714	1	5
0.286	0.4	2
0.6	0.4	6
0.25	0.278	5
0.222	0.444	4
0.5	0.6	3
0.429	0.429	3
0.364	0.8	4
0.444	0.444	4
0.375	0.429	3
0.4	0.4	4
0.3	0.333	3
0.455	0.294	5
0.25	0.75	3
0.333	0.4	2
0.312	0.312	5
0.714	1	5
0.5	0.727	8
0.6	0.6	3
0.273	0.231	3
0.5	0.5	3
0.25	0.25	1
0.667	0.545	6
0.455	0.385	5
0.385	0.333	5
0.5	0.75	3
0.3	0.375	3
0.375	0.6	3
0.429	0.375	3
0.5	0.3	3
0.571	0.5	4
0.375	0.5	3
0.625	0.714	5
0.545	0.6	6
0.412	0.467	7
0.429	0.6	3
0.5	0.357	5
0.5	0.429	3
0.231	0.214	3
0.364	0.571	4
0.333	0.25	2
0.75	1	3
0.429	0.375	3
0.667	0.667	4
0.357	0.455	5
0.571	0.5	4
1	0.857	6
0.571	0.4	4
0.75	0.375	3
0.364	0.235	4
0.3	0.375	3
0.2	0.25	2
0.375	0.375	3
0.286	0.4	2
0.75	0.857	6
0.333	0.5	3
0.714	0.833	5
0.25	0.5	3
0.25	0.375	3
0.583	0.467	7
0.5	0.667	2
0.5	0.6	3
0.4	0.4	4
0.308	0.571	4
0.667	0.75	6
0.364	0.308	4
0.6	0.6	3
0.429	0.333	3
0.273	0.333	3
0.571	0.8	4
0.375	0.273	6
0.222	0.286	2
0.429	0.333	3
0.444	0.2	4
0.182	0.333	2
0.556	0.385	5
0.364	0.308	4
0.5	0.5	4
0.375	0.5	3
0.667	0.6	6
0.4	0.25	2
0.375	0.214	3
0.6	1	3
0.571	0.8	8
0.286	0.4	2
0.364	0.667	4
0.4	0.2	2
0.222	0.333	2
0.222	0.667	2
0.833	0.833	5
0.5	0.333	2
0.4	0.444	4
0.267	0.25	4
0.4	0.667	2
0.15	0.429	3
0.4	0.5	4
0.6	0.75	6
0.556	0.5	5
0.333	0.6	3
0.333	0.5	3
0.4	0.25	2
0.889	1	8
0.267	0.444	4
0.5	0.667	4
0.667	0.8	4
0.714	0.833	5
0.571	0.308	4
0.25	0.267	4
0.5	0.455	5
0.75	0.857	6
0.308	0.286	4
1	0.6	6
0.357	0.385	5
0.5	0.4	2
0.75	0.857	6
0.857	0.857	6
0.278	0.417	5
0.375	0.231	3
0.571	0.308	4
0.75	0.75	6
0.25	0.5	3
0.667	0.857	6
0.571	0.444	4
0.714	0.833	5
0.538	0.583	7
0.667	0.8	4
0.5	0.667	4
0.263	0.5	5
0.375	0.25	3
0.75	0.6	3
0.6	0.167	3
0.462	0.5	6
0.75	0.75	3
1	0.8	8
0.5	0.625	5
0.3	0.429	3
0.231	0.429	3
0.556	0.714	5
0.273	0.273	3
0.4	1	2
1	0.667	4
0.333	1	2
0.75	0.5	3
0.462	0.545	6
0.231	0.5	3
0.5	0.357	5
0.235	0.5	4
0.5	0.429	3
0.357	0.238	5
0.5	0.75	6
0.444	0.4	4
1	1	6
0.308	0.444	4
0.308	0.364	4
0.375	0.5	3
0.333	0.444	4
0.2	0.273	3
0.75	0.667	6
0.4	0.5	2
0.786	0.579	11
0.5	0.571	4
0.4	0.545	6
0.667	0.5	2
0.667	0.667	4
0.667	0.462	6
0.429	0.375	3
0.5	0.571	4
0.333	0.333	1
0.5	0.571	4
0.778	0.778	7
0.5	0.286	2
0.35	0.583	7
1	0.5	4
0.333	0.3	3
0.182	0.2	2
0.667	0.8	4
0.5	0.5	5
0.444	0.444	4
0.571	0.667	4
1	1	8
1	1	7
0.231	0.429	3
0.333	0.375	3
0.273	0.231	3
0.455	0.278	5
0.3	0.273	3
0.667	1	4
0.417	0.25	5
0.5	0.571	4
0.364	0.667	4
0.429	0.286	6
0.6	0.429	3
0.5	0.8	4
0.3	0.188	3
0.214	0.6	3
0.333	0.15	3
0.429	0.333	3
0.286	0.4	2
0.667	0.75	6
0.357	0.556	5
0.5	0.333	4
0.625	1	5
0.667	0.545	6
0.417	0.625	5
0.556	0.455	5
