red, shorts	12.333299833347843
shirt, shorts	11.640152652787897
running, sidewalk	11.640152652787897
black, red	11.234687544679733
man, running	9.560711111108063
shirt, white	9.242257379989528
on, sidewalk	9.00109532317264
shirt, wearing	8.836792271881363
sidewalk, the	8.836792271881363
and, shirt	8.669738187218197
and, red	8.526637343577523
man, wearing	8.421276827919698
is, running	7.597101384953348
a, shirt	7.529278788614587
., running	7.245703498115459
ROOT, running	7.233433405523645
A, man	6.093023988177074
