boys, holding	12.333299833347843
black, trunks	12.333299833347843
swimming, trunks	12.333299833347843
boys, trunks	12.333299833347843
arms, by	12.333299833347843
beach, holding	12.333299833347843
arms, holding	11.640152652787897
in, trunks	10.947005472227952
another, boy	10.947005472227952
arms, legs	10.541540364119788
boy, holding	10.030714740353798
Two, boys	9.935404560549472
and, arms	9.694242503732584
are, holding	9.197805617418693
arms, his	8.932102451685688
a, beach	8.77795177185843
., holding	8.158912563452207
ROOT, holding	8.128607213956878
beach, on	7.938850678675404
