pinstripe, suit	12.333299833347843
standing, suit	12.333299833347843
kitchen, mother	12.333299833347843
suit, wishing	12.333299833347843
girl, suit	11.640152652787897
is, suit	11.640152652787897
home, she	11.640152652787897
home, wishing	11.640152652787897
kitchen, standing	11.234687544679733
home, were	10.541540364119788
., suit	10.541540364119788
ROOT, suit	10.253858291668008
,, suit	9.442928075451679
in, kitchen	8.619727766643535
is, standing	8.483152231637785
's, mother	8.222425969174532
A, girl	7.779422941747303
a, suit	7.738179983213254
her, mother	7.597101384953348
