see, standing	12.333299833347843
because, ghost	12.333299833347843
ghost, she	12.333299833347843
ghost, see	12.333299833347843
but, standing	11.640152652787897
ghost, is	11.234687544679733
crowd, standing	10.541540364119788
standing, woman	9.768350475886306
her, see	9.768350475886306
a, ghost	9.625249632245634
one, see	9.388860854181402
is, standing	8.483152231637785
crowd, in	8.483152231637785
ROOT, standing	7.86739171469326
., standing	7.844663463615704
can, see	7.554176340236314
a, crowd	7.398825900217151
A, woman	7.010289854209435
no, one	6.659976566176351
