a, drums	12.333299833347843
playing, sunset	12.333299833347843
guy, sunset	12.333299833347843
and, sunset	11.640152652787897
drums, playing	11.234687544679733
at, sunset	10.723861920913743
playing, sitting	10.723861920913743
guy, playing	10.387389684292529
him, sitting	10.387389684292529
out, playing	10.136075256011624
man, playing	9.500086489291627
a, guitar	9.337567559793852
guitar, playing	9.337567559793852
behind, him	8.382056114766415
's, man	7.537509287751102
a, guy	6.882261379782142
's, There	5.936370178131697
a, man	5.8112070351776905
's, ROOT	5.425544554365706
's, .	5.322085845997476
