men, next	12.333299833347843
T-shirt, gray	11.640152652787897
men, wall	11.640152652787897
arm, put	11.234687544679733
put, wall	11.234687544679733
men, uniform	10.947005472227952
T-shirt, wearing	10.387389684292529
man, put	9.625249632245634
in, uniform	8.932102451685688
T-shirt, a	8.806939308731682
man, wearing	8.421276827919698
arm, his	8.307948142612695
on, wall	7.976591006658252
men, two	7.123813680506422
the, wall	7.065441674284515
next, to	6.930622451475564
men, the	6.76877942602515
., put	6.36203799355738
ROOT, put	6.351885622093363
A, man	6.093023988177074
